Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,Camera_0046,Camera_0047,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,0,21488,0,3306,0,0,0,2254,0,0,0,19809,0,0,0,0,0,0,94794,0,0,0,21756,0,36064,0,19920,0,0,0,99735,0,11660,0,52402,0,8229,0,55739,0,15688,0,201500,0,14904,0,169920,6.197961,14.757444,0.969255,16,5
0,0,17834,0,3108,0,0,0,4641,0,0,0,27168,0,0,0,0,0,0,64468,0,0,0,16717,0,65928,0,15762,0,0,0,98645,0,11607,0,52008,0,8151,0,54135,0,15825,0,200725,0,15111,0,168504,5.961954,15.971208,0.968334,17,5
0,0,17633,0,625,0,0,0,5535,0,0,0,24236,0,0,0,0,0,0,32132,0,0,0,15042,0,0,0,14348,0,0,0,98645,0,11395,0,52008,0,2576,0,54536,0,12508,0,200984,0,11799,0,169451,5.717743,17.107997,0.968911,18,5
33152,0,0,4704,0,28392,56444,0,0,0,3750,4968,0,0,0,0,58476,15500,24568,0,5921,41055,24319,0,17250,0,25585,0,14976,35404,25245,0,7220,31820,23114,0,17136,39889,27937,0,38160,335,27056,0,0,35417,11284,0,-6.42558,8.049371,0.842936,10,33
36279,0,0,5624,0,24612,61656,0,0,0,6992,5421,0,0,0,0,52197,16632,22518,0,15876,37296,22080,0,26460,0,23406,0,19400,33390,22437,0,13724,30883,22098,0,24400,36079,24480,0,11466,1848,24510,0,0,32655,16880,0,-6.277494,7.733149,0.838606,9,33
30132,0,0,6084,0,20944,61472,0,0,0,6360,5577,0,0,0,0,42939,25520,19092,0,10266,32542,18761,0,19266,0,19836,0,17228,29870,19425,0,10314,36024,21320,0,16969,31815,17171,0,0,14076,21200,0,0,29172,11799,0,-5.784702,6.822815,0.836648,8,33
34424,0,0,3560,0,17812,0,0,0,0,8320,7191,0,0,0,8322,35096,4284,16450,0,9450,27160,16077,0,16353,0,16898,0,14982,17755,16685,0,9486,12864,12692,0,14260,26315,18225,0,0,0,18075,0,0,17952,9850,0,-5.713093,5.568008,0.847203,7,33
16020,0,0,8037,8280,13392,0,0,0,0,8772,8150,0,35200,0,17775,27075,970,12749,0,200,21328,12627,0,663,0,13293,0,493,12324,13167,0,3925,8184,11180,0,18576,21156,13696,0,0,0,14190,0,0,12455,12025,0,-5.368938,4.441371,0.845783,6,33
30771,0,0,8280,13509,20502,0,0,0,0,9380,11270,0,29478,0,21271,24012,25974,15826,0,0,19780,17756,0,0,0,13464,0,0,20705,16464,0,12354,27376,20400,0,2864,18832,20000,0,0,18690,16318,0,0,19788,14499,0,-4.595497,3.828869,0.814833,5,33
405,0,0,11741,11736,11032,0,0,0,0,16320,11160,0,43092,0,25745,18300,14076,10395,0,0,15120,10152,0,0,0,10640,0,0,13869,9964,0,0,15249,10835,0,0,13910,10422,0,0,13926,10560,0,0,13184,18528,0,-3.494026,3.561462,0.830185,4,33
63772,0,0,5499,0,39183,34417,0,0,0,5544,3937,0,0,0,0,55836,29830,31185,0,18225,33734,28809,0,48276,0,30240,0,30100,29422,29640,0,16725,36540,31724,0,28014,33633,24990,3838,0,29900,28923,0,272428,29640,34944,0,-4.090124,10.224089,0.829862,11,33
80676,0,0,5640,0,48339,32373,0,0,0,3696,6164,0,0,0,0,70560,28712,31968,0,14100,37630,28684,0,28480,0,24206,0,1458,26315,26059,0,3800,35728,33810,13293,3906,37905,26429,5145,63928,29960,24038,0,120555,26260,20700,0,-4.168917,11.268064,0.849386,12,33
103572,0,0,3990,0,62514,31913,0,0,0,5000,5248,0,0,0,0,121434,23808,25700,0,22968,24115,25542,0,36712,0,22040,0,42799,20559,23331,0,22654,26700,36720,17139,42660,22878,27216,17400,160080,24598,20448,0,207030,19800,32482,0,-4.342436,12.263728,0.823698,13,33
0,0,0,1386,0,60514,25578,0,0,0,4366,4216,0,0,0,0,0,44408,57908,0,14679,36146,55320,287,22620,0,50310,9752,30960,42738,54639,9116,12648,61750,81993,11220,48138,50398,67456,11340,140067,54900,50394,0,132396,46325,30876,0,-4.524704,13.299517,0.845486,14,33
0,0,0,2065,0,32670,22275,0,0,0,4144,4485,0,0,0,0,0,76459,23363,0,26676,112560,71994,11880,79194,0,63440,11025,64080,78085,111916,12078,15990,109443,132240,10384,93184,106922,121788,10740,195270,83304,99007,60,27060,75500,67340,13923,-4.599469,14.292677,0.829959,15,33
0,0,13380,3840,0,0,15060,0,0,0,2553,0,145800,0,0,0,0,61202,0,0,25415,0,0,6760,110201,0,0,5904,49200,37825,0,14000,34711,0,0,10492,182585,0,0,10553,0,17505,0,17171,0,3444,48732,15984,-2.459846,15.843854,0.848206,16,33
0,0,9996,1575,3616,0,12444,0,0,0,3132,0,90090,0,0,0,0,0,0,0,36278,0,0,5940,24480,0,0,5635,38080,0,0,19998,67320,0,0,14448,147660,0,0,14790,0,0,0,25086,0,0,0,23652,-0.698264,16.993615,0.845965,17,33
0,0,11600,0,1034,0,0,0,1210,0,0,0,14280,0,0,0,0,0,0,37985,0,0,0,10282,0,1890,0,9776,0,0,0,19698,0,0,0,11850,0,0,0,6192,0,0,0,29241,0,0,0,26832,6.514086,16.795023,0.849276,18,33
9625,79695,0,0,23214,6578,0,0,82775,0,0,40370,0,34711,0,36975,9861,9006,6063,0,0,5301,6020,0,0,0,5358,0,0,8848,6204,0,0,9570,4692,0,0,5152,6532,0,0,9280,6578,0,0,8424,0,0,-1.510344,-4.336877,0.949194,4,36
11390,76000,0,0,34125,6533,0,0,63246,0,0,58283,0,36288,0,53732,13351,6732,7535,0,0,12166,7344,0,0,0,6885,0,0,10710,6302,0,0,10720,6627,0,0,11932,8201,0,0,3036,6063,0,0,10074,0,0,-1.935895,-4.623548,0.925692,5,36
11025,47946,0,0,46875,5934,0,0,0,0,0,25039,0,29610,0,42602,11832,0,6028,0,0,10,5848,0,0,0,6255,0,0,0,6210,0,0,0,6390,0,0,21,6440,0,0,0,6958,0,0,0,0,0,-2.827876,-5.32274,0.94374,6,36
8650,47520,0,0,59714,5032,0,0,0,0,0,30667,0,29344,0,39960,6708,0,4690,0,0,0,4824,0,0,0,4896,0,0,0,4995,0,0,0,5244,0,0,0,5244,0,0,0,5460,0,0,0,3874,0,-3.507742,-6.106849,0.931011,7,36
8085,30846,0,0,93296,5547,0,0,0,0,0,59906,0,26536,0,48477,72,0,5547,0,0,0,5504,0,0,0,5720,0,0,0,5720,0,0,0,5940,0,0,0,5940,0,0,0,6432,0,0,0,52,0,-3.6025,-7.176313,0.936997,8,36
2016,25665,0,0,71898,5461,0,16448,0,0,0,58380,0,21296,0,0,0,0,5842,0,0,0,5796,0,0,0,6192,0,0,0,5969,0,0,0,6063,0,0,0,6370,0,0,0,6864,0,0,0,81,0,-3.699062,-8.236476,0.931422,9,36
0,22968,0,0,26208,3927,0,23660,0,0,0,33165,0,5320,0,0,0,0,4320,0,0,0,4320,0,0,0,4182,0,0,0,4514,0,0,0,4551,0,0,0,4674,0,0,0,5292,0,0,0,84,0,-3.949946,-9.199359,0.93835,10,36
0,20254,0,0,232140,2754,0,4114,0,0,259896,0,0,14625,0,11271,0,0,2048,0,0,0,2905,0,0,0,4165,0,0,0,4212,0,0,0,3478,0,0,0,3700,0,0,0,3978,0,0,0,5828,0,-6.689252,-8.788609,0.938507,11,36
0,16848,0,0,301158,5000,0,15624,0,0,254890,0,0,12784,0,0,0,0,1860,0,0,0,1260,0,0,0,1479,0,0,0,2331,0,0,0,5280,0,0,0,3913,0,0,0,0,0,0,0,5593,0,-7.453825,-9.442191,0.938182,12,36
0,15984,0,0,87108,4305,0,17098,0,0,208458,0,0,12006,0,0,0,0,168,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,5200,0,0,0,528,0,0,0,0,0,0,0,5428,0,-8.127817,-10.191538,0.938089,13,36
0,8610,0,0,0,4800,0,13752,0,0,0,0,0,10985,0,0,0,0,1421,0,0,0,240,0,0,0,279,0,0,0,0,0,0,0,4250,0,0,0,0,0,0,0,0,0,0,0,4816,0,-8.836504,-10.859491,0.939404,14,36
9240,87785,0,0,29735,7238,0,0,0,0,0,22630,0,32742,0,25830,5292,5577,7097,0,0,11286,6900,0,0,0,7050,0,0,9918,7296,0,0,8640,3888,0,0,11440,6120,0,0,600,7750,0,0,10089,4536,0,-2.541959,-3.087789,0.946038,3,36
14271,72007,0,21735,8307,5562,0,0,0,0,0,25760,0,26480,0,37771,14600,11799,8374,0,0,12810,8216,0,0,0,8640,0,0,12036,3900,0,0,6767,8528,0,0,11264,7938,0,0,11418,3900,0,0,6363,8742,0,-2.451429,-1.656796,0.944581,2,36
14910,31008,0,5206,19656,10207,0,0,0,0,0,23232,0,45864,0,32742,14144,12696,9240,0,0,11968,9352,0,0,0,5346,0,0,12172,5986,0,0,0,5960,0,0,4509,5772,0,0,0,6150,0,0,0,7314,0,-1.989952,-0.080932,0.934815,1,36
0,0,25578,7003,6392,0,38064,0,0,0,5207,0,123717,0,0,0,0,76433,0,0,52246,30652,0,13467,215922,2350,0,12480,136686,77958,38688,0,17716,80514,61910,2145,51030,88508,49792,10665,119424,52930,50220,0,221760,54665,16241,0,-1.833869,14.915023,0.942096,15,36
0,0,22878,12495,4644,0,26877,0,0,0,4114,0,205712,0,0,0,0,10010,0,0,56990,0,0,16732,272391,11550,0,19581,211968,210,54824,0,22873,64320,49200,29344,55440,57833,36811,25536,74704,41265,52332,0,262614,48688,35860,0,-0.993151,15.978838,0.92681,16,36
0,0,15368,9006,2714,0,0,0,0,0,3660,0,61924,0,0,0,0,0,0,140816,109450,0,0,8450,0,47232,0,8037,18400,0,99426,32896,31284,108720,117746,20928,117585,98470,130734,26299,242788,92180,106480,375,0,84189,67890,27522,1.478643,16.941231,0.946359,17,36
0,0,26410,0,4255,0,0,0,2688,0,0,0,19527,0,0,0,0,14213,0,68912,0,0,0,21331,0,28836,0,19920,0,14446,0,50800,0,0,0,32240,0,0,0,33284,0,14931,0,78336,0,14322,0,70707,5.67794,13.952285,0.936871,15,7
0,0,25482,0,4218,0,0,0,2822,0,0,0,23970,0,0,0,0,17404,0,65895,0,0,0,21336,0,37908,0,19926,0,17633,0,52930,0,0,0,33966,0,0,0,35340,0,18252,0,81810,0,17252,0,74575,5.64564,13.896432,0.926606,14,7
0,0,19758,0,4879,0,0,0,4700,0,0,0,29106,0,0,0,0,14136,0,0,0,18012,0,17550,0,34749,0,16640,0,14364,0,43264,0,18711,0,25440,0,17700,0,26892,0,14679,0,74480,0,14074,0,63246,4.944714,13.065608,0.94302,13,7
0,0,37296,90,5412,0,0,0,3486,0,0,0,30576,0,0,0,0,21068,0,0,0,24617,0,24795,0,34010,0,22659,0,10763,0,62640,0,24617,0,34874,0,23937,0,36406,0,20592,0,113477,0,10716,0,96570,4.227624,12.281304,0.939543,12,7
0,0,46375,4536,5720,0,0,0,3564,0,0,0,37962,0,0,0,0,22246,0,0,0,17328,0,38442,0,36764,0,35055,0,22473,0,90200,0,21296,0,46644,0,16950,0,43561,0,23432,13230,150020,0,21922,0,129899,3.590303,11.433409,0.936676,11,7
2590,0,38784,12960,5940,0,0,0,6148,0,0,0,0,0,94348,0,24742,13108,0,0,0,6345,0,26690,0,37230,0,24080,0,13108,0,47900,0,14880,0,32214,0,13281,9360,32851,0,13570,16905,0,0,12992,0,70560,2.939924,10.596661,0.938751,10,7
18802,0,84943,23688,4056,0,0,0,8968,0,0,0,0,0,67166,0,7452,12090,0,0,0,12772,0,56232,0,32118,12992,49368,0,12017,16720,132309,0,12958,4508,75670,0,12444,17301,78403,0,12348,14416,0,0,11760,0,0,4.300612,9.0272,0.923657,9,7
0,0,22704,0,3885,0,0,0,1160,0,0,0,20002,0,0,0,0,0,0,80339,0,0,0,17459,0,38160,0,15580,0,0,0,41511,0,17787,0,38259,0,17100,0,39984,0,15540,0,124574,0,14973,0,104799,5.989222,14.903998,0.945225,16,7
0,0,19360,0,3395,0,0,0,1628,0,0,0,21680,0,0,0,0,0,0,72048,0,0,0,15870,0,46128,0,14322,0,0,0,67350,0,24516,0,32256,0,23310,0,35226,0,20608,0,135700,0,26378,0,112340,6.166455,15.872566,0.934927,17,7
0,0,16280,0,3605,0,0,0,2890,0,0,0,24564,0,0,0,0,0,0,50560,0,0,0,14338,0,4576,0,13455,0,0,0,52260,0,0,0,32655,0,0,0,34020,0,18960,0,81726,0,18249,0,72933,6.417732,16.817493,0.944156,18,7
10584,0,68820,15879,4488,0,0,0,6200,0,0,0,0,0,53136,0,16520,2553,2376,0,0,9585,3096,42900,0,32844,11150,14110,0,1560,15544,149872,0,17171,0,61152,0,16492,25680,62088,0,24416,29928,0,0,22672,0,16264,2.825647,8.462581,0.940233,8,7
16008,0,91804,22428,6660,15990,0,0,6272,0,0,0,0,0,61238,0,10117,10746,15260,0,0,10506,15120,58080,0,33463,14338,56168,0,10692,14136,0,0,10752,17360,47320,0,10246,14742,48256,0,9890,12432,0,0,9450,0,0,2.901711,7.398082,0.936493,7,7
12993,0,70060,29744,7448,12644,0,0,11222,0,0,0,0,0,47232,0,8712,9282,9996,0,0,9434,11115,0,0,28770,8131,31850,0,8008,18228,0,0,18404,22795,108960,0,18060,19624,112322,0,15862,16880,0,0,14948,0,0,3.440572,6.069062,0.94188,6,7
12474,0,0,32445,9263,13464,0,0,11648,0,0,0,0,0,20790,0,15552,8550,8036,0,0,10089,9180,0,0,24892,6350,0,0,6106,6984,0,0,8322,13545,0,0,13206,10530,0,0,12675,5963,0,0,7062,0,0,3.71215,4.710593,0.921868,5,7
15549,0,0,23460,9350,13568,0,0,15732,0,0,0,0,0,60711,0,14824,9400,11408,0,0,12352,11773,0,0,0,10672,0,0,9231,5546,0,0,7076,6206,0,0,10736,5959,0,0,6076,5040,0,0,5800,0,0,1.633128,4.720515,0.925086,4,7
11256,0,0,24682,9381,13300,0,0,17577,0,0,0,0,52360,47553,0,11685,9612,11466,0,0,10488,11222,0,0,0,10980,0,0,9612,7900,0,0,9018,8528,0,0,8856,7791,0,0,8639,7693,0,0,8320,0,0,2.082211,3.371434,0.939944,3,7
9936,0,0,23664,14615,9800,0,0,18170,0,0,0,0,47576,34691,0,5940,8109,8050,0,0,7181,7850,0,0,0,7938,0,0,8160,7595,0,0,8632,8313,0,0,8100,7950,0,0,8211,7285,0,0,7900,0,0,2.479837,1.684196,0.931545,2,7
0,21040,0,0,79665,5084,0,15222,0,0,0,480,0,16875,0,0,0,0,4960,0,0,0,5208,0,0,0,0,0,0,0,4033,0,0,0,5676,0,0,0,5805,0,0,0,6204,0,0,0,6650,0,-4.777349,-9.180812,0.949194,10,45
0,26471,0,0,175028,4080,0,11394,0,0,0,54864,0,13760,0,48,0,0,1254,0,0,0,4182,0,0,0,481,0,0,0,1498,0,0,0,4699,0,0,0,2952,0,0,0,2592,0,0,0,6579,0,-5.185856,-8.522902,0.919223,9,45
0,24820,0,0,70785,5985,0,0,0,0,117824,31913,0,16206,0,24992,0,0,1159,0,0,0,4218,0,0,0,1120,0,0,0,1218,0,0,0,6210,0,0,0,5934,0,0,0,1512,0,0,0,6800,0,-5.514849,-7.094202,0.942489,8,45
0,31096,0,0,64350,7242,0,0,0,0,101146,24990,0,15015,0,19182,0,0,2940,0,0,0,7579,0,0,0,912,0,0,0,4350,0,0,0,8140,0,0,0,8436,0,0,0,6223,0,0,0,7344,0,-5.582948,-5.697311,0.946936,7,45
0,55948,0,0,62062,6688,0,0,0,0,50504,18288,0,12614,0,25920,0,0,7248,0,0,0,8262,0,0,0,6555,0,0,0,6975,0,0,0,9164,0,0,0,9322,0,0,0,9821,0,0,0,6468,0,-5.771666,-3.871833,0.930396,6,45
5735,78684,0,0,49236,7900,0,0,0,0,35584,25853,0,19200,0,34472,0,0,8112,0,0,0,7800,0,0,0,8427,0,0,0,8374,0,0,0,7314,0,0,0,8533,0,0,0,9512,0,0,0,6090,0,-5.135961,-3.101586,0.925297,5,45
28152,0,0,4680,15440,16350,0,0,0,0,18330,15732,0,39208,0,30846,28496,19805,14910,0,0,22204,14421,0,0,0,15192,0,0,20271,12390,0,0,19840,16863,0,0,21054,15549,0,0,19992,13545,0,0,17400,12749,0,-4.078048,2.850739,0.939139,4,45
22230,0,0,6913,23436,12805,0,0,0,0,22260,18450,0,33887,0,30888,22477,10578,7670,0,0,16849,7168,0,0,0,8000,0,0,10624,7345,0,0,11704,13333,0,0,17901,13065,0,0,12426,7684,0,0,10168,7296,0,-3.758553,1.349134,0.939127,3,45
552,0,59498,16848,5670,0,0,0,8400,0,0,0,0,0,76846,0,17112,10250,0,0,0,6534,0,27540,0,27144,0,25116,0,9996,18444,0,0,15375,22540,89321,0,14527,19096,92491,0,13987,16686,0,0,13510,0,0,4.403641,10.085158,0.933527,11,45
0,0,43344,0,5166,0,0,0,7008,0,0,0,31828,0,627,0,0,6858,0,0,0,11610,0,35208,0,31100,0,32033,0,13041,18564,71262,0,13650,16284,55056,0,13120,19295,56668,0,12383,16188,0,0,11820,0,0,4.984475,10.9692,0.937094,12,45
0,0,36624,0,5029,0,0,0,5043,0,0,0,29492,0,0,0,0,13888,0,0,0,8736,0,31212,0,23100,0,28808,0,13888,0,149270,0,14770,0,64527,0,14008,0,66202,0,13804,18040,160,0,13532,0,239528,4.969185,12.013349,0.930453,13,45
0,0,37072,0,3910,0,0,0,5502,0,0,0,1767,0,0,0,0,16878,0,0,0,18180,0,41316,0,29574,0,37674,0,13650,0,93060,0,11970,0,52934,0,11571,0,57246,0,5724,0,171584,0,4641,0,139968,7.187235,12.020126,0.925994,14,45
0,0,0,3036,0,0,31694,0,0,0,5461,0,0,0,0,0,0,65212,0,0,11623,88920,0,13860,114624,0,0,13124,83490,66640,0,17082,58136,62436,0,14129,256432,25088,0,14271,282912,126990,0,26260,0,115440,170328,27359,-3.052472,14.742726,0.946493,15,45
0,0,0,4747,0,0,27636,0,0,0,4960,0,92105,0,0,0,0,83680,0,0,8192,0,0,13680,14592,0,0,12950,15323,84042,0,15825,52438,0,0,10332,315868,0,0,11328,0,116017,0,20252,0,82792,86394,13440,-3.188936,15.706279,0.942402,16,45
0,0,0,5984,0,0,25248,0,0,0,5160,0,287679,0,0,0,0,4704,0,0,22274,0,0,13104,143660,0,0,12144,94256,0,0,13728,53820,0,0,10498,161700,0,0,10614,0,0,0,14427,0,0,0,11373,-3.460563,16.644944,0.937883,17,45
28810,0,0,9435,246,28670,23310,0,0,0,8692,960,0,0,0,0,23240,17024,21920,0,24764,18904,21216,0,0,0,20944,0,0,16960,20250,0,24436,19950,24153,0,0,18492,21128,18,0,17952,18886,0,0,16832,30030,0,-1.649838,8.78374,0.911628,8,38
43225,0,0,11765,4611,35400,301,0,0,0,7680,28,0,0,0,0,32200,20898,27930,0,18538,21870,26928,0,0,0,26400,0,0,21156,25317,0,17995,24653,25852,4,0,24748,26190,630,0,21912,23569,0,0,20736,24624,0,-1.590643,8.862887,0.892297,9,38
30345,0,0,10248,4350,35504,0,0,0,0,1480,0,0,0,19125,0,33048,13312,25298,0,42834,15660,14958,10783,0,0,23925,20002,0,17990,13923,0,39663,286,27807,27209,0,15008,21714,27573,0,12887,12236,0,0,11132,34216,0,-0.416542,10.014976,0.90211,10,38
24871,0,50424,11470,3321,0,0,0,0,0,3565,0,0,0,33338,0,3432,13970,0,0,56304,17822,10188,24752,0,77854,21016,22707,0,10879,26414,39270,54496,21840,32860,26190,0,20405,27645,26845,0,18720,23306,0,0,17892,63960,0,0.643374,11.015501,0.903228,11,38
0,0,29993,8325,4140,0,0,0,0,0,0,0,0,0,0,0,0,15060,0,0,77751,18216,0,16640,0,46384,0,15189,0,15060,0,11252,78246,18157,0,17670,0,16252,0,18207,0,15677,20424,45732,0,15250,952,45780,1.61311,11.916884,0.904059,12,38
18423,0,42160,24273,5600,1155,0,0,9240,0,0,0,0,0,61050,0,18334,9100,17381,0,0,12376,13490,112812,0,32875,14931,95688,0,13125,13394,0,0,15840,11055,186304,0,11088,5004,195390,0,9633,11682,0,0,9576,0,0,4.017513,6.902478,0.895497,7,38
14280,0,43656,29095,6716,25506,0,0,11550,0,0,0,0,0,74480,0,17556,14857,19400,0,0,17484,18528,0,0,36855,18718,6083,0,15573,11718,0,0,10846,13398,24820,0,10431,11966,72136,0,9955,10730,0,0,9558,0,0,2.96112,6.339558,0.879343,6,38
0,0,29520,0,3360,0,0,0,5808,0,0,0,29318,0,0,0,0,13936,0,0,0,18576,0,23409,0,31714,0,21252,0,13936,0,82344,0,3348,0,39382,0,2695,0,40986,0,7236,6944,135388,0,6664,0,139675,5.258205,11.926811,0.900449,13,38
0,0,24219,0,3078,0,0,0,5070,0,0,0,18904,0,0,0,0,9982,0,0,0,15368,0,22327,0,27888,0,20640,0,6604,0,73000,0,9522,0,34888,0,9384,0,40082,0,6633,1530,129404,0,3626,0,135145,5.352994,12.976773,0.90274,14,38
0,0,20944,0,2033,0,0,0,4216,0,0,0,31510,0,0,0,0,30191,0,154580,0,0,0,16236,0,64400,0,15168,0,22300,0,85120,0,17748,0,43290,0,7112,0,34968,0,21507,0,182700,0,17248,0,178269,5.330602,14.034358,0.894191,15,38
0,0,18375,0,3456,0,0,0,4674,0,0,0,17360,0,0,0,0,0,0,66924,12462,0,0,14238,0,35815,0,13140,0,0,0,55388,0,17696,0,29232,0,13080,0,30096,0,20640,0,113740,0,19740,0,90882,5.315652,15.111918,0.91107,16,38
0,0,18966,9472,4640,0,0,0,0,0,5916,0,79040,0,0,0,0,0,0,75240,79050,0,0,10488,0,34580,0,7697,35696,0,0,29325,70664,114,0,18358,0,0,0,18559,0,16683,0,44944,0,16214,0,40200,0.716156,16.997778,0.899102,17,38
17280,0,0,14755,9128,14553,0,0,0,0,0,0,0,0,84494,0,16491,4800,4850,0,0,11440,4500,0,0,0,6615,0,0,9071,16160,0,0,14129,3900,90132,0,14938,2806,87168,0,5334,14578,0,0,12155,0,0,0.506358,5.951532,0.88668,5,38
3800,0,0,18360,8016,10292,0,0,10812,0,0,0,0,0,58658,0,11388,6273,10773,0,0,10530,6608,0,0,0,10450,0,0,9672,18530,0,0,15762,22420,51840,0,14976,19264,64272,0,14965,16748,0,0,14200,0,0,1.007297,4.86481,0.90934,4,38
8471,0,0,24480,8957,9288,0,0,16974,0,0,0,0,45591,46243,0,1750,8183,8050,0,0,8319,7943,0,0,0,7958,0,0,8256,25740,0,0,25536,30208,26040,0,23980,27000,48375,0,23540,24295,0,0,22256,0,0,1.924503,3.491962,0.90076,3,38
0,0,0,3000,0,14,14940,0,0,0,870,4292,0,0,0,0,0,65124,81840,0,7000,86978,96012,0,19955,0,120953,0,16638,104308,131572,0,8692,108568,192080,3002,29750,121245,193192,2964,48776,67868,157263,0,15184,124559,35,0,-8.418913,14.695486,0.915026,16,14
0,0,0,5130,0,0,22950,0,0,0,322,0,0,0,0,0,0,100035,0,0,33640,0,0,12740,133168,0,0,11859,100192,103733,0,18445,40576,980,0,8928,189189,0,0,10716,224105,109675,0,23937,0,99091,111815,21902,-3.414184,15.630037,0.896206,15,14
0,0,0,5040,0,0,25198,0,0,0,4305,0,0,0,0,0,0,52533,0,0,18270,66504,0,9600,61788,0,0,8976,48552,53431,0,11832,21216,71680,0,8668,90190,64106,0,8756,185402,57096,3840,10488,0,51388,52102,5141,-3.144113,14.647417,0.904114,14,14
0,0,0,6864,0,0,15811,0,0,0,3161,0,0,0,0,0,0,59782,0,0,41610,64014,578,14760,131572,0,1215,13662,104400,61593,46056,18330,46800,82600,32625,12120,153386,56322,90720,10764,198930,63945,79170,536,0,59616,97240,28569,-3.007708,13.667373,0.887481,13,14
0,0,0,6426,399,33258,39269,0,0,0,2744,0,0,0,0,0,22848,36300,45399,0,25056,42401,50096,17094,67896,0,48360,15552,54808,36300,45258,17136,26400,45539,59400,16046,71788,41195,48672,16030,0,38728,41088,0,132460,35640,43549,0,-2.749245,12.683234,0.909573,12,14
67620,0,0,7110,7450,69836,57960,0,0,0,2280,0,0,0,0,0,75543,32110,50864,0,22854,32214,48100,9828,73568,0,41216,15246,58254,32592,44164,0,29898,40700,55216,17424,78468,29392,46371,17324,0,33659,35904,0,209132,31968,40950,0,-2.369952,11.691176,0.904599,11,14
43164,0,0,4905,6150,40018,80750,0,0,0,7280,0,0,0,0,0,32619,23331,26650,0,20732,22080,25438,0,93890,0,24102,4,77280,22650,23075,0,21600,26286,31080,19404,66640,21321,26296,20910,0,25675,20769,0,228045,23162,31820,0,-2.178043,10.77259,0.895808,10,14
37230,0,0,3861,6384,10854,73814,0,0,0,6160,6,0,0,0,0,31856,16008,25542,0,24057,18178,17110,0,0,0,14112,0,44820,18480,14896,0,30450,19845,23141,23496,73647,20368,17940,23490,0,13550,14135,0,162048,15228,23391,0,-1.902599,9.758974,0.904129,9,14
46368,0,0,270,9540,28017,37985,0,0,0,4750,602,0,0,0,0,42957,23320,28356,0,37211,27522,27324,0,0,0,27126,0,0,23850,26784,0,21888,29280,29735,7378,12839,27342,25520,17873,0,24854,25110,0,0,24552,24198,0,-1.656568,8.841549,0.895906,8,14
23779,0,0,9071,8085,20748,0,0,0,0,8477,4524,0,0,0,0,21158,14337,16368,0,7280,15300,16055,0,0,0,15744,0,0,14094,21746,0,33320,25668,23688,0,0,24570,22140,0,0,22344,21238,0,0,21331,30282,0,-1.547426,7.824957,0.903147,7,14
24682,0,0,12524,10089,21414,0,0,0,0,7462,10773,0,0,0,0,24510,17625,17775,0,0,18620,17316,0,0,0,17390,0,0,17390,13680,0,20748,15480,16448,0,0,14307,14820,0,0,14820,13328,0,0,13680,27744,0,-1.477979,6.7822,0.910723,6,14
0,0,13380,0,1188,0,0,0,4200,0,0,0,19565,0,0,0,0,0,0,67539,45771,0,0,5400,0,63510,0,8077,0,0,0,2190,30438,0,0,7400,208692,0,0,7068,5382,67165,0,18642,0,46075,117018,16936,4.528298,16.388811,0.900711,17,14
13356,0,589,20736,4368,19872,0,0,12096,0,0,0,0,0,66417,0,12505,5580,11656,0,0,11844,5586,0,0,0,10788,0,0,8688,0,189426,0,12351,0,90954,0,10620,0,96886,0,8624,16617,206032,0,15224,0,160480,2.342834,5.499841,0.900974,5,14
3792,86254,0,0,13780,5069,0,0,20286,0,0,52650,0,9660,0,50197,6280,5760,4522,0,0,5920,4522,0,0,0,4522,0,0,5616,4522,0,0,6258,4795,0,0,5733,4690,0,0,6132,4725,0,0,5720,0,0,0.53626,-3.812487,0.912641,3,42
7990,61884,0,0,14632,4752,0,0,39889,0,0,36180,0,49776,0,56940,4998,6900,4445,0,0,7268,4760,0,0,0,4500,0,0,6300,4680,0,0,7056,4464,0,0,7222,3948,0,0,5776,5016,0,0,6165,0,0,-0.531036,-2.918133,0.908746,2,42
0,0,0,9169,14528,13072,0,0,0,0,0,29760,0,51876,0,50179,20600,16652,13114,0,0,17578,13114,0,0,0,13360,0,0,16652,13114,0,0,18430,14104,0,0,17205,13600,0,0,17296,13280,0,0,16289,12025,0,-1.739158,0.966166,0.895425,1,42
11760,0,0,18224,4346,11229,0,0,16125,0,0,0,0,22428,53176,0,11704,9412,8918,0,0,9858,8688,0,0,0,8640,0,0,9412,8640,0,0,10260,9690,0,0,9620,8784,0,0,9936,8366,0,0,9308,0,0,0.925754,3.911288,0.903055,4,42
