Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,Camera_0046,Camera_0047,Camera_0048,Camera_0049,Camera_0050,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,0,16748,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4879,0,22518,0,0,0,540,0,10848,0,0,0,16,0,0,0,350,0,3978,2.768947,24.833909,0.964132,24,5
0,0,21854,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26077,0,0,0,420,0,12312,0,0,0,294,0,0,0,1026,0,4165,2.647306,23.815441,0.961671,23,5
0,0,28620,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29393,0,0,0,10,0,5290,0,0,0,0,0,0,0,224,0,4340,2.597999,22.830699,0.948117,22,5
0,0,25839,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39590,0,0,0,0,0,3225,0,0,0,208,0,0,0,1102,0,5148,2.441149,21.853925,0.962999,21,5
0,33,20412,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49352,0,0,0,0,0,1764,0,0,0,5,0,0,0,864,0,5320,2.223943,20.851788,0.96085,20,5
0,483,12586,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64496,0,0,0,0,0,966,0,0,0,0,0,0,0,0,0,6160,2.349762,19.855283,0.945414,19,5
0,260,8107,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5986,2.268383,18.819224,0.94775,18,5
0,342,289,285,1445,0,0,156,0,0,0,130,0,0,819,0,0,94472,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.25441,16.456277,0.949848,17,5
0,1241,20,247,2136,0,0,756,0,0,0,0,0,0,8,0,0,57904,0,0,0,0,0,1175,0,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.26984,15.358139,0.951127,16,5
1771,2002,78,700,2300,0,0,513,0,0,0,0,0,0,1827,0,0,49300,0,0,0,0,0,1680,0,0,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.679281,14.007746,0.952281,15,5
2291,2632,81,0,2592,0,0,476,0,0,0,5760,0,2940,1320,0,0,35552,0,0,0,0,0,1435,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16302,-8.342556,12.46013,0.940769,14,5
2268,3090,210,0,2291,0,0,1023,0,0,0,5494,0,6270,2914,0,0,27857,0,0,0,0,0,1665,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-8.461236,11.098787,0.962203,13,5
2040,3240,210,0,3348,0,0,7938,0,0,0,6348,0,0,3168,0,0,20698,0,0,0,0,0,10266,0,0,13020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.738335,9.60145,0.959786,12,5
2175,3472,117,0,3080,0,0,7396,0,0,0,4512,0,0,3296,0,0,17155,0,0,0,0,0,9500,0,0,5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.018596,7.902628,0.963011,11,5
2418,3720,1,0,3224,0,0,0,0,0,0,6160,0,0,3120,0,0,11716,0,0,0,0,0,17808,9880,0,23387,39576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.27415,5.900595,0.961636,10,5
11781,0,0,735,0,76382,7178,0,0,6,0,0,8448,0,6204,0,5900,6,0,48236,4387,3186,0,0,0,0,0,0,0,5092,0,6912,0,0,0,0,111104,0,0,0,0,0,0,0,8736,0,0,0,0,0,0,-1.503524,-9.849359,0.949383,9,5
7560,0,0,391,0,47853,4752,0,0,308,0,0,5244,0,3960,0,3472,12,0,44440,2886,3321,0,0,4,0,0,0,0,5600,0,6536,0,0,0,0,57330,0,0,0,0,0,0,0,8190,0,0,0,0,0,0,-1.737744,-8.825834,0.963367,8,5
9275,0,0,273,0,64236,2485,0,0,1750,0,1089,8742,0,7239,0,5922,10,0,88616,2128,4625,106118,0,0,0,0,1500,0,5800,0,7110,0,0,0,0,97767,0,0,0,0,0,0,0,12425,0,0,0,0,0,0,-1.864854,-7.757606,0.946291,7,5
5170,0,0,156,0,0,0,0,0,1768,0,88650,9536,0,4920,0,6732,14,0,90992,4956,4958,120932,0,0,0,0,12376,0,6864,0,5985,0,0,0,0,60348,0,0,0,0,0,0,0,7849,0,0,0,0,0,0,-1.951588,-6.715619,0.962115,6,5
5250,0,0,96,0,0,0,0,0,1696,0,62928,0,88,4114,0,5265,64,0,34860,5040,5658,136213,0,0,0,0,19780,0,7824,0,4686,0,0,0,0,51212,0,0,0,0,0,0,0,8415,0,0,0,0,0,0,-2.06908,-5.567837,0.954002,5,5
5922,0,0,234,6752,0,0,0,0,0,0,35405,0,3069,4484,0,7191,130,0,0,4788,5694,182700,0,0,0,0,18954,0,8352,0,684,0,0,0,0,49518,0,0,0,0,0,0,0,7693,0,0,0,112487,0,0,-2.106914,-4.49568,0.958468,4,5
6768,0,42,286,14874,0,0,0,0,0,0,35638,0,4242,3876,0,6624,98,0,0,4224,6688,197513,0,0,0,0,25654,0,9231,0,615,0,0,0,0,40926,0,0,0,0,0,0,0,6732,0,0,0,96385,0,0,-2.126356,-3.382047,0.958989,3,5
6028,4278,1980,0,10614,0,0,0,0,0,0,27810,0,4278,697,0,3888,78,0,0,4995,7172,11748,0,0,0,0,26675,0,10692,0,3640,0,0,0,0,32689,0,0,0,0,0,0,0,5548,0,0,0,60129,0,0,-2.254172,-1.945008,0.961883,2,5
0,0,416,0,0,5032,0,0,17546,1095,0,0,7176,1596,76356,0,5796,200,0,3680,0,0,4712,0,1500,5184,0,2403,0,0,0,0,0,15128,0,0,0,0,0,0,0,18900,0,0,0,7332,0,14749,0,5226,0,-17.975777,-21.506798,0.964747,28,5
0,0,364,0,0,5460,0,0,37073,2160,0,0,12474,2072,0,6080,114,0,0,3410,0,0,4046,0,1971,6440,0,2322,0,0,0,0,0,23793,0,0,0,0,0,0,0,23183,0,0,0,8880,0,25949,0,6144,0,-18.714235,-22.155298,0.9522,29,5
0,0,60,0,0,2340,0,0,110016,1360,82458,0,0,119,0,0,0,84,0,1953,0,0,3052,0,1360,3795,0,1472,0,0,0,0,0,20860,0,0,0,0,0,0,0,0,0,0,0,6084,0,17537,0,5920,0,-23.381646,-18.819361,0.962047,30,5
4144,3364,0,0,5092,0,0,0,0,0,0,15028,0,0,2425,0,0,1462,0,0,0,12690,0,0,0,0,7869,50050,0,6764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4551,0,0,0,25245,0,112,-2.14836,4.098061,0.968855,4,4
3885,4536,0,0,6380,0,0,0,0,0,0,10224,0,9638,2438,0,0,0,0,0,9185,0,0,0,0,0,8151,28260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7038,0,0,0,57629,0,0,-4.454202,2.312113,0.962269,5,4
4218,5544,0,126,7546,0,0,0,0,0,0,16247,0,0,3663,0,0,7020,0,0,12024,0,0,0,0,0,19600,21216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7748,0,0,0,24708,0,0,-5.943732,0.963347,0.952157,6,4
3108,5891,12,0,7889,0,0,0,0,3430,0,11550,0,0,1704,0,0,6150,0,0,8957,0,0,0,3318,0,20276,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772,0,0,0,0,0,0,-7.006469,0.084754,0.961108,7,4
3885,5822,888,0,7224,0,0,0,0,1620,0,12834,0,0,2852,0,11600,5616,0,0,7866,0,0,0,4410,0,13072,13516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.978115,-0.698487,0.962085,8,4
4928,6027,726,391,10440,0,0,0,0,0,0,15392,0,0,4644,0,8316,6950,0,0,10880,0,0,0,360,0,0,11948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.900367,-1.535157,0.956572,9,4
2772,3741,546,0,8280,0,0,0,0,2050,0,13940,0,4110,5069,0,11774,4320,0,0,7266,0,32130,0,1173,0,0,9828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.818182,-2.219476,0.960465,10,4
2185,4508,504,0,9828,10976,0,0,0,4070,0,13938,0,4690,4340,0,14555,4332,0,0,9570,0,31828,0,1311,0,0,9464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10206,0,-10.64597,-2.799532,0.957712,11,4
3700,3440,120,0,13000,12395,0,0,0,5085,0,9849,11000,5031,5436,0,14560,5031,0,0,10797,0,16835,0,5580,0,0,7896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100116,0,-11.476556,-3.50564,0.96559,12,4
3030,8670,120,0,9588,11859,0,0,0,2486,0,15800,23406,3625,5890,0,15785,4125,0,0,9976,0,17182,0,18,0,0,5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84943,0,-12.290033,-4.363405,0.951327,13,4
6250,5106,0,286,8526,0,0,0,0,0,0,22244,0,15,2688,0,2340,0,0,0,7242,3395,0,0,0,0,0,18648,0,2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,0,0,0,61468,0,0,-3.67638,-1.465859,0.948313,3,4
7250,6164,2964,0,9405,0,0,0,0,0,0,32804,0,3910,1856,0,0,0,0,0,7038,9462,0,0,0,0,0,27720,0,14965,0,2912,0,0,0,0,0,0,0,0,0,0,0,0,6768,0,0,0,65664,0,0,-2.629245,-1.343628,0.942232,2,4
8418,44,0,0,15930,0,0,0,0,0,0,32800,0,5700,2835,0,0,171,0,0,4290,12264,0,0,0,0,0,46664,0,19488,0,24752,0,0,0,0,42900,0,0,0,0,0,0,0,8768,0,0,0,48875,0,0,-1.123628,-1.641161,0.953499,1,4
5719,2337,0,0,7222,0,0,0,0,0,0,28923,0,0,2352,0,0,2623,0,0,7102,8460,0,0,0,0,11484,0,0,16629,0,19635,0,0,0,0,18557,0,0,0,0,0,0,0,4340,0,0,0,21312,0,0,0.666545,0.706963,0.961117,0,4
2116,5796,32,0,6480,0,0,0,0,3135,0,6556,0,8450,5852,0,0,0,12328,0,18975,0,0,0,2185,0,66030,11640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49951,0,0,0,0,0,0,0,-13.848776,2.130828,0.960692,14,4
3458,9792,0,0,8140,0,0,0,0,0,0,6424,0,12393,10640,0,33912,0,16168,0,20335,0,0,0,6600,0,111748,9780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.972446,1.055793,0.935549,15,4
2070,6068,0,0,5285,0,0,0,0,0,0,6192,0,7614,8288,0,43318,20,10017,0,21372,0,0,0,5280,0,114724,8772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79352,0,0,0,0,0,0,0,-15.987715,1.340534,0.967447,16,4
2403,7350,0,0,6556,0,0,34026,0,0,0,5560,0,5187,0,0,50148,6144,11470,0,27140,0,0,0,7290,0,129311,5372,0,0,0,0,0,0,0,0,0,0,0,97200,0,0,0,93399,0,0,0,0,0,0,0,-16.988264,1.6291,0.954031,17,4
2064,8436,0,0,7395,0,0,35853,0,0,0,5412,0,2046,0,0,48708,5412,12104,0,30225,0,0,0,10065,0,151962,8580,0,0,0,0,0,0,0,0,0,0,0,87542,0,0,0,61376,0,0,0,0,0,0,0,-17.9507,2.019474,0.955888,18,4
1932,5986,0,0,5396,0,0,26311,0,1573,0,4953,0,1950,0,0,22734,0,8256,0,37275,0,0,20213,7098,0,0,8008,0,0,0,0,0,0,0,0,0,0,0,49155,0,0,0,52116,0,0,0,0,0,0,0,-18.853235,2.561709,0.954305,19,4
1219,9504,0,0,6439,0,0,49600,0,8568,0,4235,0,7611,0,0,0,0,11220,0,52920,0,0,135915,13098,0,0,8374,0,0,0,0,0,0,0,0,0,0,0,92880,0,0,0,34848,0,0,0,0,0,0,0,-19.758264,3.155511,0.950134,20,4
1596,6960,0,0,5984,0,0,25272,0,8892,0,4248,0,10010,0,0,0,0,7520,0,57536,0,0,96030,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40572,0,0,0,30361,0,0,0,0,0,0,0,-20.737759,3.548541,0.959982,21,4
1794,7105,0,0,6834,0,0,35504,0,11658,0,3192,0,13616,0,0,0,0,9577,0,88704,0,0,128700,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48585,0,0,0,24820,0,0,0,0,0,0,0,-21.692723,3.871981,0.955712,22,4
1702,9996,0,0,7260,1159,0,47158,0,13706,0,2398,0,0,0,0,0,0,8400,0,124307,0,0,199392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42350,0,0,0,20251,0,0,0,0,0,0,0,-22.674666,4.014378,0.956821,23,4
99,1720,0,2480,1725,0,0,1972,0,0,0,84,0,0,0,0,0,0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,-13.159895,20.108903,0.954123,24,4
21,816,238,4033,1596,0,0,1332,0,0,0,0,0,0,0,0,0,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-12.472507,21.672236,0.957671,25,4
0,714,0,2415,1168,0,0,2415,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11856,0,0,0,0,0,0,0,0,-12.2174,23.009853,0.958869,26,4
0,168,1950,9487,1207,0,0,1200,0,0,0,0,0,0,0,0,0,0,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,22352,0,0,0,0,0,0,0,0,0,40528,0,0,0,0,0,0,0,0,-12.195707,24.100619,0.960589,27,4
0,294,7155,12160,1380,0,0,2241,0,0,0,0,0,0,0,0,0,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,16951,0,0,0,0,0,0,0,0,0,30115,0,0,0,0,0,0,0,0,-12.067802,25.302924,0.965453,28,4
0,315,10147,17940,900,0,0,1820,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,3162,0,0,0,0,0,0,0,0,0,27144,0,0,0,0,0,0,0,0,-11.847037,26.48567,0.953827,29,4
0,630,9089,16154,1188,0,0,600,0,0,0,0,0,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,15939,0,0,0,0,0,0,0,0,0,13552,0,0,0,0,0,0,0,0,-11.712193,27.632865,0.962077,30,4
0,672,9106,15170,1170,0,0,140,0,0,0,30,0,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,24252,0,0,0,7003,0,0,0,0,-11.649893,28.75817,0.96358,31,4
14457,0,0,0,0,21252,2784,0,0,1173,0,0,3450,0,10808,0,2835,1896,0,9750,2280,2262,0,0,0,21300,0,5588,41400,2268,102930,2275,0,0,0,0,0,12660,0,0,0,0,0,0,24642,0,0,0,0,9821,0,-5.205269,-17.319414,0.92351,18,15
18834,0,986,0,0,21420,0,0,0,189,0,0,4756,81,9639,0,3885,1950,0,9300,2496,1978,0,0,504,22360,0,4636,67500,2496,54693,2176,0,0,0,0,0,12719,0,0,0,0,0,0,32160,0,0,0,0,10017,0,-5.983988,-16.953767,0.910773,17,15
10797,0,0,0,15300,20448,0,0,0,304,0,0,5371,546,19008,0,3589,1804,0,16380,3816,6,23072,0,972,13534,0,3509,0,3840,0,0,0,0,0,0,0,25576,0,0,0,0,0,0,58136,0,0,0,0,9790,0,-8.344494,-14.807018,0.903706,16,15
4320,13875,0,0,24780,6900,0,0,0,20,0,0,19320,4644,11200,0,13680,0,0,0,10692,0,10788,0,4240,1925,0,5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43092,0,-14.423901,-6.847195,0.907411,15,15
2970,10248,77,0,15776,8321,0,0,0,84,0,0,15525,2185,2550,0,4368,0,0,0,3021,0,13916,0,2520,1060,0,4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32010,0,-13.503603,-6.376912,0.907674,14,15
3240,9975,77,0,12255,7498,0,0,0,156,0,0,6283,3616,2800,0,7141,60,0,0,7590,0,6552,0,3306,0,0,6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43456,0,-12.928681,-5.249482,0.911617,13,15
2940,8476,90,0,10584,9072,0,0,0,1680,0,10152,20252,4114,3910,0,10200,1742,0,0,7267,0,16401,0,0,0,0,7497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63720,0,-12.365365,-3.99986,0.912327,12,15
4080,7546,44,0,10203,13494,0,0,0,4600,0,14299,0,5207,4005,0,3770,5040,0,0,12250,0,23622,0,4284,0,0,8965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65567,0,-11.744354,-2.408461,0.90777,11,15
2574,6532,34,0,8320,0,0,0,0,4477,0,7830,0,6255,5376,0,8360,4416,0,0,8096,0,0,0,1711,0,42120,8967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.975238,-0.556809,0.919383,10,15
1440,3450,0,0,3024,0,0,11200,0,3264,0,3270,0,696,0,0,0,0,4257,0,0,0,0,23240,11766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37387,0,0,0,0,0,0,0,-17.38809,7.674667,0.914077,19,15
1750,6902,0,0,6156,0,0,13532,0,0,0,3710,0,7128,0,0,0,0,8448,0,0,0,0,29545,24309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35340,0,0,0,0,0,0,0,-18.459165,7.725035,0.908424,20,15
1260,3051,0,0,3132,0,0,11984,0,0,0,2369,0,11323,0,0,0,0,3840,0,0,0,0,32769,11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22275,0,0,0,0,0,0,0,-19.546246,7.743355,0.917759,21,15
1105,3531,0,0,848,0,0,7650,0,4095,0,2755,0,0,0,0,0,0,3885,0,0,0,0,7770,29779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040,0,0,0,0,0,0,0,-18.913383,11.269793,0.915066,22,15
896,3640,0,0,2366,0,0,184,0,6320,0,1800,0,0,0,0,0,0,3468,0,0,0,0,336,45756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18720,0,0,0,0,0,0,0,-18.88323,13.133501,0.911933,23,15
1062,2548,0,2255,2210,0,0,0,0,3192,0,1540,0,0,0,0,0,0,3038,0,0,0,0,468,74555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.747402,15.012898,0.913807,24,15
1020,2850,0,4080,1968,0,0,0,0,0,0,1376,0,0,0,0,0,0,2639,0,0,0,0,798,84663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.610443,16.742932,0.916834,25,15
928,2088,84,1260,1925,0,0,154,0,0,0,594,0,0,0,0,0,0,2295,0,0,0,0,6144,54300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.549977,18.243108,0.911098,26,15
855,1482,1196,0,1650,0,0,198,0,0,0,30,0,0,0,0,0,0,1296,0,0,0,0,5371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.405675,19.777097,0.91096,27,15
864,1040,600,0,1518,0,0,1887,0,0,0,8,0,0,0,0,0,0,2132,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.203711,21.298758,0.915415,28,15
112,2187,3007,11098,1242,0,0,972,0,0,0,0,0,0,0,0,0,0,1224,0,0,0,0,6477,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,11385,0,0,0,21094,0,0,0,0,-17.772298,22.925105,0.915982,29,15
0,1748,3705,16969,1139,0,0,768,0,0,0,308,0,0,0,0,0,0,1824,0,0,0,0,4250,0,0,0,0,0,0,0,0,41062,0,0,60088,0,0,0,0,0,0,93312,0,0,0,0,0,0,0,0,-17.615544,24.319708,0.914458,30,15
14,1533,6572,31110,1178,0,0,540,0,0,0,0,0,0,0,0,0,0,1533,0,0,0,0,2976,0,0,0,0,0,0,0,0,85568,0,0,82875,0,0,0,0,0,0,96525,0,0,0,0,0,0,0,0,-17.460439,25.631582,0.895547,31,15
16,1054,4142,18285,504,0,0,629,0,0,0,30,0,0,0,0,0,0,1680,0,0,0,0,725,0,0,0,0,0,0,0,0,43306,0,0,69913,0,0,0,0,0,0,101689,0,0,0,160,0,0,0,0,-17.36911,26.905074,0.917124,32,15
8,504,6148,33210,576,0,0,760,0,0,0,0,0,0,0,0,0,0,1518,0,0,0,0,240,0,0,0,0,0,0,0,0,43000,0,0,68440,0,0,0,0,0,0,54805,0,0,0,286,0,0,0,720,-17.308507,28.097279,0.917386,33,15
2592,3840,7,0,5076,0,0,0,0,3645,0,8798,0,162,2450,0,0,6273,0,0,13124,0,0,0,1425,0,26752,11770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.810326,1.734357,0.915271,9,15
3332,7493,22,0,7344,0,0,0,0,3150,0,10034,0,0,6156,0,0,8493,0,0,11946,0,0,0,6612,0,39476,23968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.924715,1.14842,0.898768,8,15
3468,4030,468,24,5100,0,0,0,0,2867,0,10773,0,0,3192,0,0,5945,0,0,9520,0,0,0,4992,0,22714,13039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.973789,0.439347,0.913823,7,15
3672,5676,0,0,7850,0,0,0,0,2790,0,9522,0,0,3876,0,0,6255,0,0,8321,0,0,0,3900,0,21465,13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006,0,0,0,0,0,0,-6.942153,-0.372455,0.91444,6,15
5616,6943,0,16,12246,0,0,0,0,3784,0,17120,0,0,4773,0,0,7182,0,0,6705,0,0,0,4148,0,11472,19836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9966,0,0,0,173377,0,0,-5.933533,-0.7187,0.901391,5,15
4446,6681,0,0,11340,0,0,0,0,0,0,15844,0,0,4400,0,2448,3420,0,0,7579,0,0,0,224,0,0,21855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9408,0,0,0,101195,0,0,-4.854681,-1.169361,0.905867,4,15
8968,0,0,0,0,0,0,0,0,0,0,72160,0,0,3168,0,8712,1000,0,0,140,4949,0,0,0,0,0,0,0,10492,0,11214,0,0,0,0,21414,0,0,0,0,0,0,0,3612,0,0,0,62304,0,0,1.460127,-3.715891,0.899821,3,15
7830,0,0,0,0,0,0,0,0,0,0,15183,0,0,2945,0,0,2562,0,0,3696,7950,0,0,0,0,0,0,0,11718,0,8580,0,0,0,0,17475,0,0,0,0,0,0,0,4148,0,0,0,35502,0,0,1.930704,-2.286196,0.900625,2,15
5750,2712,0,0,3525,0,0,0,0,0,0,28910,0,0,2340,0,0,1984,0,0,0,12738,0,0,0,0,7644,0,0,20254,0,20655,0,0,0,0,13260,0,0,0,0,0,0,0,4294,0,0,0,18796,0,0,1.358605,1.366435,0.914704,1,15
7056,0,0,0,2850,0,0,0,0,0,0,43645,0,0,2668,0,0,2040,0,0,1298,8134,0,0,0,0,11952,0,0,11816,0,17556,0,0,0,0,19404,0,0,0,0,0,0,0,4760,0,0,0,24708,0,0,0.882159,0.457195,0.907821,0,15
0,2581,0,20424,950,0,0,5125,0,0,0,0,0,0,0,0,0,0,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4081,0,0,0,0,0,0,0,0,0,0,71832,0,0,0,0,-22.010866,20.5307,0.916962,30,47
0,2610,35,14912,750,0,0,3913,0,0,0,0,0,0,0,0,0,0,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,63096,0,0,0,0,-22.01177,20.348543,0.893927,29,47
492,3036,0,0,36,0,0,6298,0,82045,0,752,0,0,0,0,0,0,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.347491,18.434189,0.911973,28,47
588,3038,1,0,18,0,0,7056,0,76479,0,6,0,0,0,0,0,0,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820,0,0,0,0,0,0,0,-22.670206,16.415676,0.915869,27,47
24,3640,104,0,2262,0,0,9352,0,42456,0,72,0,0,0,0,0,0,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.213656,13.755668,0.906373,26,47
1037,4520,0,0,2910,0,0,12998,0,25576,0,1826,0,0,0,0,0,0,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9932,0,0,0,0,0,0,0,-23.579461,10.932709,0.91399,25,47
1105,7375,0,0,4536,0,0,26418,0,19665,0,2726,0,0,0,0,0,0,4182,0,150624,0,0,79993,8120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13936,0,0,0,0,0,0,0,-23.768783,7.670971,0.898861,24,47
1188,3936,0,0,2808,0,0,13570,0,10486,0,1767,0,0,0,0,0,0,3224,0,0,0,0,59432,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15549,0,0,0,0,0,0,0,-22.691573,7.754153,0.914138,23,47
1518,6960,0,0,5885,0,0,20868,0,21109,0,3230,0,0,0,0,0,0,7380,0,0,0,0,53704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,-21.635449,7.773668,0.90782,22,47
1292,3509,0,0,2520,0,0,13578,0,9020,0,3131,0,0,0,0,0,0,3132,0,0,0,0,42840,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18469,0,0,0,0,0,0,0,-20.541204,7.789006,0.9078,21,47
