Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,10575,1846,0,86464,0,0,0,0,0,0,0,-11.446,-17.607645,0.972453,21,204
0,9990,1512,0,0,0,0,0,0,0,0,0,-11.772994,-18.622359,0.964867,22,204
0,22300,0,0,0,0,0,0,0,0,0,0,-12.238623,-19.508781,0.956206,23,204
0,21696,954,0,0,0,0,0,0,0,0,0,-12.599951,-20.443632,0.963352,24,204
0,14755,1026,0,0,0,0,0,0,0,0,0,-12.961756,-21.388441,0.97101,25,204
0,16936,0,0,0,0,0,0,0,0,0,0,-13.514709,-22.214883,0.952949,26,204
0,24910,874,0,0,0,0,0,0,0,0,0,-15.547543,-22.090085,0.956417,27,204
0,34656,704,0,0,0,0,0,0,0,0,0,-16.973014,-22.286894,0.966882,28,204
0,26487,0,0,0,0,0,0,0,0,0,0,-18.12092,-22.672133,0.958533,29,204
0,0,8840,2670,0,0,0,0,35638,0,0,0,-1.122398,-1.055005,0.977414,1,200
0,0,9075,4956,0,0,0,0,39788,0,0,0,-1.473376,-1.3712,0.961574,2,200
0,0,7473,5781,0,0,0,0,39900,0,0,0,-2.073273,-2.202135,0.959453,3,200
0,0,7399,5980,0,0,0,0,40600,0,0,0,-2.674536,-2.986556,0.964491,4,200
0,0,7154,5226,0,0,0,0,33990,0,0,0,-3.343948,-3.790597,0.970669,5,200
0,0,6006,5658,0,0,0,0,11564,0,0,0,-3.864544,-4.652047,0.969783,6,200
0,0,5070,0,0,0,0,0,0,0,0,0,-1.88525,-6.748782,0.968379,7,200
0,0,5292,0,0,0,0,0,0,0,0,0,-1.603112,-7.839444,0.965903,8,200
0,4470,3840,0,0,0,0,0,0,0,0,0,-1.662712,-8.863296,0.959253,9,200
0,12835,4144,0,0,0,0,0,0,0,0,0,-2.004315,-9.805872,0.955713,10,200
0,11466,3325,0,0,0,0,0,0,0,0,0,-2.049436,-10.810478,0.951079,11,200
0,5220,3400,0,25296,0,0,0,0,0,0,0,-2.130013,-11.810776,0.970943,12,200
0,4050,3366,0,19856,0,0,0,0,0,0,0,-2.357144,-12.847322,0.965825,13,200
0,6292,2652,0,16384,0,0,0,0,0,0,0,-1.794688,-13.896682,0.960915,14,200
0,6968,3267,0,18614,0,0,0,0,0,0,0,-0.401209,-15.003213,0.962033,15,200
0,5292,2688,0,15170,0,0,0,0,0,0,0,0.771073,-15.995718,0.954079,16,200
0,4560,2790,0,10773,0,0,0,0,0,0,0,1.689323,-16.918777,0.942271,17,200
0,1104,1550,0,8366,0,0,0,0,252,0,0,2.261295,-17.913785,0.969624,18,200
0,4446,1650,0,11286,0,0,0,0,1072,0,0,2.731464,-18.859525,0.954079,19,200
0,3300,2064,0,7426,0,0,0,0,1988,0,0,3.117175,-19.757902,0.960808,20,200
0,1334,1955,0,2623,0,0,0,0,2156,0,0,3.546577,-20.724569,0.971478,21,200
0,1804,1716,0,6279,0,0,0,0,0,0,0,2.416571,-21.908001,0.972165,22,200
2025,0,0,871,0,0,0,68735,0,0,0,0,-14.266617,26.316542,0.977414,29,185
1896,0,0,0,0,0,0,93611,0,0,0,0,-14.378988,26.334263,0.952286,30,185
638,0,0,1725,0,8008,0,11781,0,0,0,0,-17.302534,23.261963,0.9638,28,185
891,0,0,1420,0,7038,0,112812,0,0,0,0,-17.574815,25.569526,0.937591,31,185
0,0,0,1311,0,5590,0,92288,0,0,0,0,-17.948369,26.537475,0.955927,32,185
1325,0,0,1242,0,5500,0,49377,0,0,0,0,-18.175261,27.545112,0.949972,33,185
1140,0,0,0,0,2784,0,30014,0,0,0,0,-20.694287,26.977933,0.97364,34,185
0,0,0,0,0,4602,0,39006,0,0,0,0,-19.756551,28.957207,0.963411,35,185
2516,0,0,1836,0,5550,0,42721,0,0,0,0,-20.89065,29.323506,0.94264,36,185
0,0,0,2088,0,0,0,25662,0,0,0,0,-23.758922,28.370802,0.963153,37,185
0,7659,0,0,26257,0,0,0,0,0,0,0,-10.760395,-12.592246,0.852641,16,254
0,9541,0,0,27233,0,0,0,0,0,0,0,-10.822869,-13.188426,0.844125,17,254
0,12544,1275,0,32760,0,0,0,0,0,0,0,-10.744322,-14.476959,0.850513,18,254
0,17952,1896,0,50901,0,0,0,0,0,0,0,-10.644567,-15.739635,0.839516,19,254
0,12627,1925,0,67230,0,0,0,0,0,0,0,-10.529404,-17.004008,0.830168,20,254
0,17324,1647,0,0,0,0,0,0,0,0,0,-14.154431,-15.550663,0.840462,21,254
0,6885,1961,0,0,0,0,0,0,0,0,0,-15.747132,-15.374846,0.84103,22,254
0,19312,0,42,0,0,0,0,0,0,0,0,-17.278368,-15.195889,0.847192,23,254
0,42188,0,35952,0,0,0,0,0,0,0,0,-18.755589,-15.062147,0.844387,24,254
0,47124,0,12934,0,0,0,0,0,0,0,0,-18.911033,-16.351922,0.83918,25,254
0,13390,2047,0,17430,0,0,0,0,0,0,0,-10.704332,-11.879063,0.844718,15,254
0,1551,2726,0,0,0,0,0,0,0,0,0,-10.525155,-10.680592,0.83548,14,254
27202,0,2842,8964,0,0,0,0,0,0,0,0,-10.563182,-9.140427,0.842465,13,254
37070,0,3465,6776,0,0,0,0,0,0,0,0,-10.434027,-7.721049,0.845796,12,254
42036,0,2046,2790,0,0,0,0,0,0,0,0,-7.442325,-7.388302,0.843201,10,268
27234,0,4484,8296,0,0,0,0,0,0,0,0,-8.056565,-5.923516,0.843998,9,268
14625,0,5240,3042,0,0,0,0,0,0,0,0,-8.457544,-3.05825,0.839958,8,268
30504,0,4026,7872,0,0,0,0,0,0,0,0,-6.911385,-4.014772,0.839198,7,268
0,25,0,0,0,0,0,0,0,0,0,0,-6.402806,-9.631922,0.840239,11,268
0,5810,0,0,0,0,0,0,0,0,0,0,-6.629209,-10.042771,0.847448,12,268
0,10920,1122,0,0,0,0,0,0,0,0,0,-7.263085,-10.797281,0.836166,13,268
15725,0,5723,13035,0,0,0,0,0,0,0,0,-10.637567,-9.104276,0.827038,14,268
24030,0,0,6068,0,0,0,0,0,0,0,0,-14.311629,-4.724569,0.847492,15,268
37944,0,0,6946,0,0,0,0,0,0,0,0,-15.277523,-4.891769,0.839693,16,268
2000,0,0,12784,0,0,0,0,0,0,0,0,-13.764744,-9.976979,0.832278,17,268
0,17094,0,16264,0,0,0,0,0,0,0,0,-13.670253,-11.75361,0.842977,18,268
0,0,0,13760,0,0,0,0,0,0,0,0,-17.885082,-6.456825,0.835744,19,268
0,0,0,5332,0,0,0,0,0,0,0,0,-19.260726,-5.681531,0.845661,20,268
0,0,0,5780,0,0,0,0,0,0,0,0,-20.442995,-4.974007,0.845663,21,268
0,0,0,7436,0,0,0,0,0,0,0,0,-21.590559,-4.268199,0.849348,22,268
0,0,0,11715,0,0,0,0,0,0,0,0,-21.582497,-7.967595,0.848661,23,268
0,0,0,15975,0,0,0,0,0,0,0,0,-22.447296,-8.613675,0.843309,24,268
0,0,0,16926,0,0,0,0,0,0,0,0,-23.765881,-7.76861,0.843006,25,268
0,0,0,16848,0,0,0,0,0,0,0,0,-25.05396,-7.076088,0.847478,26,268
945,0,0,756,0,4165,0,32296,0,0,0,0,-18.678339,25.490234,0.842782,31,92
2800,0,0,0,0,7590,0,35552,0,0,0,0,-19.184421,25.61341,0.822336,32,92
918,0,0,0,0,2697,0,23104,0,0,0,0,-20.19505,26.115525,0.838325,33,92
0,0,0,0,0,0,0,30179,0,0,0,0,-20.72124,26.990097,0.837437,34,92
1360,0,0,1775,0,1462,0,19032,0,0,0,0,-22.018734,21.758052,0.843389,30,92
1220,0,0,915,0,0,0,17324,0,0,0,0,-22.083807,27.160895,0.834611,35,92
1606,0,0,0,0,5031,0,50764,0,0,0,0,-18.712713,23.424767,0.847392,29,92
1501,0,0,0,0,5712,0,0,0,0,0,0,-18.612004,22.229535,0.829668,28,92
1701,0,0,0,0,4576,0,0,0,0,0,0,-18.525108,20.968751,0.842157,27,92
2184,0,0,0,0,7497,0,0,0,0,0,0,-18.454338,19.690561,0.839544,26,92
3131,0,0,2225,0,9016,0,0,0,0,0,0,-22.492472,13.019894,0.846967,25,92
2425,0,0,1980,0,15611,0,0,0,0,0,0,-22.532352,10.745838,0.842022,24,92
5124,0,0,2772,0,20280,0,0,0,0,0,0,-22.096365,9.337528,0.847733,23,92
5289,0,0,2856,0,27360,0,0,0,0,0,0,-21.452442,8.182958,0.849674,22,92
4773,0,0,2929,0,29014,0,0,0,0,0,0,-20.487775,7.849675,0.845122,21,92
4352,0,0,2772,0,27972,0,0,0,0,0,0,-19.372333,8.06942,0.847503,20,92
0,19072,1219,18834,0,0,0,0,0,0,0,0,-15.410841,-13.299142,0.852641,20,287
0,33579,1470,0,0,0,0,0,0,0,0,0,-15.520662,-14.163118,0.844238,21,287
0,31080,0,0,0,0,0,0,0,0,0,0,-15.617447,-15.504421,0.841086,22,287
0,20202,1272,0,0,0,0,0,0,0,0,0,-15.714534,-16.858119,0.842162,23,287
0,20440,1274,0,0,0,0,0,0,0,0,0,-16.272317,-17.696953,0.845592,24,287
0,0,0,11605,0,0,0,0,0,0,0,0,-17.41457,-9.817509,0.850401,19,287
0,0,0,14784,0,0,0,0,0,0,0,0,-22.465649,-10.997433,0.845067,25,287
0,77909,0,72128,0,0,0,0,0,0,0,0,-20.13497,-16.508704,0.841232,26,287
0,80272,0,29664,0,0,0,0,0,0,0,0,-20.620543,-17.440348,0.847761,27,287
0,98208,0,38862,0,0,0,0,0,0,0,0,-21.461756,-18.04791,0.838855,28,287
0,24000,0,0,0,0,0,0,0,0,0,0,-22.123164,-18.785602,0.837982,29,287
0,31178,1944,0,0,0,0,0,0,0,0,0,-13.372831,-13.476498,0.830551,18,287
0,15123,870,0,33660,0,0,0,0,0,0,0,-11.618518,-13.742692,0.842798,17,287
0,10065,3612,0,52768,0,0,0,0,0,0,0,-9.388423,-14.164512,0.83543,16,287
0,6090,2175,0,30305,0,0,0,0,0,0,0,-6.779533,-14.424642,0.850931,15,287
0,5304,2002,0,43615,0,0,0,0,0,0,0,-6.080107,-13.692086,0.836295,14,287
0,0,972,0,48600,0,0,0,0,0,0,0,-5.499978,-12.855383,0.833002,13,287
0,2790,1785,0,31200,0,0,0,0,0,0,0,-5.021011,-11.956267,0.846921,12,287
0,7592,2592,0,0,0,0,0,0,0,0,0,-4.69491,-11.0273,0.837546,11,287
0,5733,2900,0,0,0,0,0,0,0,0,0,-4.40101,-10.06766,0.847437,10,287
0,632,3224,0,0,0,0,0,0,0,0,0,-3.942807,-9.128179,0.840808,9,287
0,6776,1691,0,0,0,0,0,0,0,0,0,-0.390462,-8.987214,0.830172,8,287
0,0,2943,0,0,0,0,0,0,0,0,0,-1.386863,-7.859198,0.843892,7,287
0,0,4633,0,0,0,0,0,0,0,0,0,-2.7056,-6.452019,0.838772,6,287
0,0,5148,0,0,0,0,0,0,0,0,0,-3.297421,-5.009576,0.815141,5,287
0,0,3250,0,0,0,0,0,13680,0,0,0,-2.246098,-4.433712,0.849239,4,287
0,0,6272,0,0,0,0,0,23980,0,0,0,-1.25387,-3.780325,0.843073,3,287
0,0,5762,0,0,0,0,0,35420,4848,0,0,0.343053,-2.97482,0.836189,2,287
2940,0,0,1863,0,12120,0,0,0,0,0,0,-18.18674,14.776795,0.843812,23,87
2940,0,0,1062,0,12978,0,0,0,0,0,0,-17.985598,14.296678,0.841503,22,87
3120,0,0,1660,0,15844,0,0,0,0,0,0,-17.607091,13.188921,0.851191,21,87
3488,0,0,2064,0,19988,0,0,0,0,0,0,-17.252304,11.938415,0.839428,20,87
3876,0,0,0,0,25784,0,0,0,0,0,0,-17.022706,10.453218,0.844531,19,87
5324,0,0,1092,0,21829,0,0,0,0,0,0,-21.992085,9.632591,0.83359,24,87
6532,0,0,3392,0,26924,0,0,0,0,0,0,-18.178203,5.497436,0.849883,18,87
8580,0,0,1425,0,0,0,0,0,0,0,0,-17.757652,2.824178,0.8424,17,87
10736,0,0,2208,0,0,0,0,0,0,0,0,-16.870612,1.719838,0.839542,16,87
7832,0,0,1980,0,0,0,0,0,0,0,0,-15.908165,1.296214,0.848496,15,87
10126,0,0,1760,0,0,0,0,0,0,0,0,-14.852546,2.09523,0.840817,14,87
7644,0,0,2520,0,0,0,0,0,0,0,0,-13.5507,3.517468,0.839314,13,87
8968,0,0,3060,0,0,0,0,0,0,0,0,-12.368861,3.922241,0.839423,12,87
5364,0,0,3000,0,0,0,0,0,0,0,0,-11.147241,4.288315,0.840674,11,87
5365,0,0,2418,0,0,0,0,0,0,0,13328,-9.934568,4.672033,0.844826,10,87
6292,0,0,2366,0,0,0,0,0,0,0,280,-8.887595,4.556125,0.83814,9,87
5280,0,0,2472,0,0,0,0,0,0,0,0,-8.769662,1.970979,0.84244,8,87
4110,0,0,1869,0,0,0,0,13130,0,0,0,-5.612069,5.623768,0.843456,7,87
7100,0,9457,2700,0,0,0,0,12198,0,0,0,-5.082869,4.767598,0.834938,6,87
20280,0,7875,6206,0,0,0,0,22357,0,0,0,-5.918857,-0.883981,0.836459,5,87
13054,0,0,3108,0,0,0,0,27400,0,0,0,-4.259955,-2.61374,0.828347,4,87
0,0,0,9234,0,0,0,0,0,0,0,0,-24.905917,-3.0006,0.85349,25,259
0,0,0,14276,0,0,0,0,0,0,0,0,-24.785874,-3.189391,0.816832,24,259
0,0,0,9152,0,0,0,0,0,0,0,0,-23.593938,-4.292526,0.844874,23,259
0,0,0,9333,0,0,0,0,0,0,0,0,-22.351243,-5.407992,0.846199,22,259
0,0,0,22542,0,0,0,0,0,0,0,0,-23.277887,-11.592796,0.832567,26,259
0,0,0,36966,0,0,0,0,0,0,0,0,-23.30193,-13.683868,0.849821,27,259
0,105610,0,63011,0,0,0,0,0,0,0,0,-23.324328,-15.507078,0.842942,28,259
0,124407,0,75852,0,0,0,0,0,0,0,0,-23.546856,-16.931221,0.843147,29,259
0,0,0,58164,0,0,0,0,0,0,0,0,-23.681808,-18.428988,0.825674,30,259
0,0,0,15820,0,0,0,0,0,0,0,0,-19.685428,-9.808883,0.837577,21,259
0,0,0,680,0,0,0,0,0,0,0,0,-25.055508,-18.854532,0.850896,31,259
0,0,0,4995,0,0,0,0,0,0,0,0,-20.971656,0.451529,0.849284,20,259
0,0,0,2921,0,0,0,0,0,0,0,0,-19.954471,1.167271,0.849405,19,259
10075,0,0,1350,0,3132,0,0,0,0,0,0,-18.664514,3.50804,0.838544,18,259
6255,0,0,3468,0,15914,0,0,0,0,0,0,-17.137155,5.453656,0.836254,17,259
6336,0,0,2575,0,8829,0,0,0,0,0,0,-16.129891,5.19146,0.844752,16,259
7191,0,0,3030,0,0,0,0,0,0,0,0,-15.132207,5.038269,0.844008,15,259
5180,0,0,0,0,0,0,0,0,0,0,0,-14.141558,4.796678,0.835555,14,259
6627,0,0,4900,0,0,0,0,0,0,0,0,-13.282853,4.396954,0.841401,13,259
8493,0,0,4500,0,0,0,0,0,0,0,0,-12.384596,3.894655,0.835383,12,259
6200,0,0,1734,0,0,0,0,0,0,0,0,-11.559623,3.184482,0.842947,11,259
8262,0,0,3536,0,0,0,0,0,0,0,0,-10.671166,2.570616,0.843102,10,259
6552,0,0,1995,0,0,0,0,0,0,0,0,-9.75772,1.990881,0.850205,9,259
9747,0,0,0,0,0,0,0,0,0,0,0,-8.874008,1.315111,0.845745,8,259
0,40176,0,0,0,0,0,0,0,0,0,0,-19.064789,-17.585925,0.949194,25,345
0,47064,0,0,0,0,0,0,0,0,0,0,-19.24197,-17.500784,0.925581,26,345
0,61236,990,0,0,0,0,0,0,0,0,0,-17.878202,-20.242798,0.908234,27,345
0,34047,0,0,0,0,0,0,0,0,0,0,-18.54918,-20.976205,0.932497,28,345
0,26856,899,0,0,0,0,0,0,0,0,0,-19.534905,-21.45919,0.926235,29,345
0,0,624,0,0,0,0,0,0,0,0,0,-20.365848,-22.0419,0.938988,30,345
0,104580,0,94820,0,0,0,0,0,0,0,0,-19.596427,-15.514636,0.926229,24,345
0,136408,0,35510,0,0,0,0,0,0,0,0,-19.960551,-13.29798,0.940967,23,345
0,0,0,26010,0,0,0,0,0,0,0,0,-19.852751,-11.600461,0.937234,22,345
0,0,0,20250,0,0,0,0,0,0,0,0,-19.613851,-9.939842,0.936488,21,345
0,0,0,11450,0,0,0,0,0,0,0,0,-19.265574,-8.352112,0.937992,20,345
0,0,0,10150,0,0,0,0,0,0,0,0,-19.651329,-3.675193,0.940387,19,345
0,0,0,9515,0,0,0,0,0,0,0,0,-18.518039,-4.051653,0.944252,18,345
0,0,0,12040,0,0,0,0,0,0,0,0,-17.411573,-4.451325,0.930984,17,345
33480,0,0,9576,0,0,0,0,0,0,0,0,-16.293898,-4.76993,0.940829,16,345
0,1755,3638,0,20440,0,0,0,0,0,0,0,-2.204087,-11.548179,0.949194,11,252
0,9856,1815,0,0,0,0,0,0,0,0,0,-3.326856,-10.468302,0.934625,10,252
0,0,3944,0,0,0,0,0,0,0,0,0,-4.597646,-8.854158,0.939326,9,252
0,0,3885,0,0,0,0,0,0,0,0,0,-4.953094,-7.504648,0.937622,8,252
0,0,4750,0,0,0,0,0,0,0,0,0,-4.141795,-6.831809,0.937757,7,252
0,0,5504,0,0,0,0,0,0,0,0,0,-3.149627,-6.239235,0.928876,6,252
0,0,5852,0,0,0,0,0,2738,0,0,0,-2.181232,-5.558063,0.943351,5,252
0,0,5848,0,0,0,0,0,30800,0,0,0,-1.108137,-4.874622,0.938614,4,252
0,5502,2380,0,20566,0,0,0,0,0,0,0,0.205982,-12.015174,0.941003,12,252
0,6760,1410,0,20739,0,0,0,0,0,0,0,-0.231509,-12.998773,0.925924,13,252
0,0,6956,5952,0,0,0,0,39606,0,0,0,-2.560087,-2.999372,0.934705,3,252
0,0,8624,4998,0,0,0,0,47128,0,0,0,-2.045457,-2.168579,0.937565,2,252
0,0,8855,3666,0,0,0,0,40341,0,0,0,-1.573024,-1.199549,0.935763,1,252
0,0,9633,2574,0,0,0,0,32130,2205,0,0,-0.859484,-0.45658,0.926284,0,252
11222,0,12716,3103,0,0,0,0,25296,0,0,0,-3.33315,2.256968,0.949752,4,206
10521,0,12410,3880,0,0,0,0,20328,0,0,0,-3.073962,3.971923,0.929647,5,206
8060,0,6100,1624,0,0,0,0,16340,0,0,0,-2.905679,5.301992,0.938909,6,206
7450,0,6674,2816,0,0,0,0,14965,0,0,0,-3.048713,6.370345,0.929871,7,206
8060,0,0,3300,0,0,0,0,20271,0,0,0,-5.952262,5.370672,0.932788,8,206
9048,0,0,3850,0,0,0,0,0,0,0,0,-8.502461,3.023818,0.930236,9,206
10856,0,0,3712,0,0,0,0,0,0,0,0,-9.715478,2.369769,0.947858,10,206
11900,0,0,5130,0,0,0,0,0,0,0,0,-10.599127,2.960191,0.934917,11,206
5265,0,0,2508,0,0,0,0,0,0,0,0,-11.470924,3.573649,0.943924,12,206
7056,0,0,5537,0,0,0,0,0,0,0,0,-12.372303,4.101945,0.928205,13,206
9177,0,0,0,0,0,0,0,0,0,0,0,-13.253034,4.651622,0.942543,14,206
7238,0,0,5439,0,0,0,0,0,0,0,0,-14.054567,5.27082,0.928949,15,206
6579,0,0,2289,0,0,0,0,0,0,0,0,-14.742355,6.236515,0.941493,16,206
7154,0,0,4452,0,55484,0,0,0,0,0,0,-15.467759,7.080256,0.924048,17,206
6627,0,0,2100,0,53504,0,0,0,0,0,0,-16.189561,7.900938,0.943923,18,206
6165,0,0,3952,0,59736,0,0,0,0,0,0,-16.85766,8.802445,0.929273,19,206
3256,0,0,3636,0,37296,0,0,0,0,0,0,-17.32954,10.08595,0.940912,20,206
5412,0,0,3104,0,28512,0,0,0,0,0,0,-17.478918,11.675083,0.944162,21,206
4788,0,0,2790,0,22606,0,0,0,0,0,0,-17.704807,13.157514,0.943816,22,206
8520,0,0,5264,0,44544,0,0,0,0,0,0,-21.606604,7.965445,0.918398,23,206
7314,0,0,4144,0,27342,0,0,0,0,0,0,-22.29802,8.955974,0.938051,24,206
6240,0,0,3330,0,20382,0,0,0,0,0,0,-22.672523,10.570912,0.941075,25,206
2660,0,0,594,0,0,0,0,5418,0,0,0,-8.154302,17.599717,0.90347,19,207
2208,0,0,528,0,0,0,0,4514,0,0,0,-8.339719,18.204583,0.89657,20,207
2160,0,0,495,0,0,0,0,4284,0,0,0,-8.491388,19.207672,0.883666,21,207
2024,0,0,760,0,0,0,0,4025,0,0,0,-8.404418,20.335806,0.903265,22,207
1932,0,0,559,0,0,0,0,3888,0,0,0,-7.551845,21.735043,0.892903,23,207
720,0,0,0,0,0,0,0,3150,0,0,0,-7.734241,22.776923,0.902886,24,207
2652,0,0,1380,0,0,0,0,4600,0,0,0,-8.342204,23.579648,0.888544,25,207
1794,0,0,264,0,0,0,0,2940,0,0,2170,-8.70437,24.565239,0.902023,26,207
544,0,0,0,0,0,0,0,3395,0,0,0,-8.942185,25.490716,0.899376,27,207
0,0,0,0,0,0,0,0,516,0,0,4046,-10.082926,26.143474,0.904191,28,207
0,0,0,0,0,0,0,0,0,0,0,3045,-10.879221,26.911796,0.904315,29,207
486,0,0,693,0,0,0,0,0,0,0,5940,-12.330175,27.367663,0.896007,30,207
1219,0,0,700,0,0,0,0,3150,0,0,0,-8.508732,16.967458,0.899986,18,207
2727,0,0,0,0,0,0,0,0,0,0,0,-8.986803,15.588956,0.90632,17,207
3074,0,0,935,0,0,0,0,0,0,0,8064,-9.049307,14.363754,0.903803,16,207
3488,0,0,765,0,0,0,0,0,0,0,10138,-9.047394,13.147377,0.902786,15,207
3914,0,0,0,0,0,0,0,7104,0,0,18060,-7.106573,13.207696,0.890742,14,207
3219,0,0,1680,0,0,0,0,8109,0,0,16117,-6.929146,12.150498,0.890128,13,207
3267,0,0,2040,0,0,0,0,9515,0,0,17850,-7.426114,10.663942,0.893457,12,207
5080,0,0,2314,0,0,0,0,0,0,0,28704,-8.023728,8.918131,0.893216,11,207
3350,0,0,0,0,0,0,0,0,0,0,28797,-7.543335,7.985072,0.896771,10,207
5434,0,0,2425,0,0,0,0,0,0,0,34216,-7.923087,6.066677,0.908226,9,207
0,0,4928,0,0,0,0,0,19440,2900,0,0,4.492466,-1.134746,0.913192,4,30
0,0,3990,0,0,0,0,0,15972,4033,0,0,3.971896,0.068032,0.905878,3,30
0,0,14271,0,0,0,0,0,10296,3936,0,0,3.371265,3.693875,0.891431,5,30
0,0,14364,2322,0,0,0,0,7503,4838,0,0,3.643976,4.768671,0.898168,6,30
0,0,17000,2542,0,0,0,0,10440,0,0,0,3.435793,6.107105,0.884884,7,30
0,0,22000,1558,0,0,0,0,6240,3854,0,0,3.355392,7.319636,0.906455,8,30
5418,0,15125,1944,0,0,0,0,5270,2890,0,0,2.638599,8.613999,0.908268,9,30
0,0,9588,2304,0,0,0,0,14198,0,0,0,2.008916,2.182652,0.90337,2,30
0,0,8010,3420,0,0,0,0,19760,2970,0,0,1.762486,0.929839,0.8913,1,30
0,0,5346,1952,0,0,0,0,19240,3894,0,0,0.72318,-0.687891,0.909023,0,30
2175,0,0,2100,0,5474,0,0,0,0,0,0,-21.784972,18.037028,0.903001,28,93
2200,0,0,2001,0,0,0,0,0,0,0,0,-22.382129,16.81022,0.90546,27,93
3424,0,0,1950,0,0,0,0,0,0,0,0,-22.781709,14.474975,0.90435,26,93
3927,0,0,2800,0,13050,0,0,0,0,0,0,-23.123809,11.831482,0.90534,25,93
6125,0,0,3605,0,16817,0,0,0,0,0,0,-22.7797,10.287896,0.902185,24,93
6118,0,0,5350,0,23023,0,0,0,0,0,0,-22.308936,8.770421,0.90113,23,93
5940,0,0,2943,0,28800,0,0,0,0,0,0,-21.48683,8.161583,0.908898,22,93
6860,0,0,4251,0,38010,0,0,0,0,0,0,-20.665241,7.480521,0.896446,21,93
5880,0,0,2943,0,34689,0,0,0,0,0,0,-19.622468,7.469269,0.912694,20,93
0,0,0,0,0,5180,0,0,0,0,0,0,-18.702308,22.170762,0.903487,29,93
0,0,0,910,0,5343,0,40926,0,0,0,0,-18.813621,23.407623,0.903911,30,93
1794,0,0,1360,0,4902,0,70080,0,0,0,0,-18.842334,24.627186,0.891935,31,93
1078,0,0,0,0,3906,0,29714,0,0,0,0,-19.386734,25.523997,0.902544,32,93
2201,0,0,0,0,5311,0,30690,0,0,0,0,-20.338305,26.013207,0.896935,33,93
0,0,0,629,0,0,0,22825,0,0,0,0,-22.109441,25.894637,0.902306,34,93
0,0,0,1292,0,0,0,22272,0,0,0,0,-22.931126,26.460405,0.895597,35,93
5400,0,0,3774,0,41724,0,0,0,0,0,0,-18.280275,8.112337,0.886184,19,93
6096,0,0,3924,0,41700,0,0,0,0,0,0,-17.937171,6.16816,0.888542,18,93
7600,0,0,4440,0,26855,0,0,0,0,0,0,-17.122908,5.511207,0.907576,17,93
7020,0,0,2912,0,8961,0,0,0,0,0,0,-16.268639,4.883343,0.905235,16,93
7128,0,0,4746,0,0,0,0,0,0,0,0,-15.399842,4.322377,0.906028,15,93
0,0,7605,3366,0,0,0,0,19388,2176,0,0,1.98911,-0.017485,0.901665,1,19
0,0,7304,4300,0,0,0,0,23140,2108,0,0,2.004535,-0.156421,0.883959,2,19
0,0,5852,0,0,0,0,0,31978,2046,0,0,2.536756,-1.634187,0.903341,3,19
0,0,6278,0,0,0,0,0,25620,2301,0,0,2.974753,-2.701116,0.89821,4,19
0,0,4995,0,0,0,0,0,2146,2072,0,0,2.940191,-4.065889,0.906268,5,19
0,0,7260,0,0,0,0,0,0,0,0,0,3.791319,-4.674404,0.89139,6,19
4658,0,18460,1672,0,0,0,0,7240,7900,0,0,-1.495266,6.862694,0.906768,7,19
6996,0,0,2924,0,0,0,0,11550,90,0,308,-2.454489,7.627914,0.901796,8,19
0,1350,4816,0,0,0,0,0,0,2484,0,0,2.024192,-8.790907,0.903096,9,19
6204,0,0,2670,0,0,0,0,13090,0,0,30888,-6.13411,7.909748,0.899859,10,19
4160,0,0,2581,0,0,0,0,7964,0,0,32616,-7.171732,8.392038,0.903472,11,19
4480,0,0,1620,0,0,0,0,0,0,0,21900,-8.011416,8.995131,0.90156,12,19
4551,0,0,1892,0,0,0,0,0,0,0,29580,-8.413858,9.923581,0.894474,13,19
3213,0,0,1360,0,0,0,0,0,0,0,16884,-8.598629,11.068841,0.904523,14,19
3240,0,0,1600,0,0,0,0,0,0,0,12720,-8.871899,12.113172,0.892745,15,19
2860,0,0,1160,0,0,0,0,0,0,0,9028,-8.823401,13.367223,0.900195,16,19
2781,0,0,1197,0,0,0,0,0,0,0,9504,-8.713673,14.629306,0.90543,17,19
2475,0,0,855,0,0,0,0,900,0,0,7144,-8.375807,16.003231,0.900625,18,19
1656,0,0,0,0,0,0,0,2240,0,0,0,-8.146773,17.19451,0.898131,19,19
1775,0,0,0,0,0,0,0,4920,0,0,0,-7.926792,18.380163,0.898896,20,19
1656,0,0,0,0,0,0,0,4408,0,0,0,-7.81418,19.52956,0.907548,21,19
1536,0,0,600,0,0,0,0,4560,0,0,0,-7.73781,20.614515,0.89584,22,19
1218,0,0,377,0,0,0,0,3240,0,0,0,-7.361072,21.806536,0.90519,23,19
1008,0,0,0,0,0,0,0,0,0,0,0,-7.172079,22.926539,0.895694,24,19
338,0,0,0,0,0,0,0,0,0,0,0,-7.052951,24.014123,0.909256,25,19
391,0,0,0,0,0,0,0,1702,0,0,0,-6.872867,25.078625,0.894827,26,19
7252,0,14694,2160,0,0,0,0,9984,5863,0,0,0.682252,5.353854,0.913192,5,21
4900,0,14945,1312,0,0,0,0,8510,6762,0,0,-0.289862,6.020894,0.897531,6,21
5891,0,24206,2523,0,0,0,0,9540,8379,0,0,-1.268308,6.909224,0.910727,7,21
